"time (s)","v("/out" ?result "tran-tran") (V)"
8.658E-8,0.2578
8.659E-8,0.2578
8.661E-8,0.2578
8.661E-8,0.2578
8.661E-8,0.2578
8.661E-8,0.2578
8.661E-8,0.2578
8.662E-8,0.2578
8.663E-8,0.2578
8.665E-8,0.2578
8.668E-8,0.2578
8.671E-8,0.2578
8.671E-8,0.2578
8.671E-8,0.2578
8.671E-8,0.2578
8.672E-8,0.2578
8.672E-8,0.2578
8.672E-8,0.2578
8.673E-8,0.2578
8.674E-8,0.2578
8.675E-8,0.2578
8.675E-8,0.2578
8.675E-8,0.2578
8.675E-8,0.2578
8.676E-8,0.2578
8.676E-8,0.2578
8.677E-8,0.2578
8.68E-8,0.2578
8.683E-8,0.2578
8.686E-8,0.2578
8.686E-8,0.2578
8.686E-8,0.2578
8.686E-8,0.2578
8.686E-8,0.2578
8.686E-8,0.2578
8.686E-8,0.2578
8.687E-8,0.2578
8.688E-8,0.2578
8.689E-8,0.2578
8.689E-8,0.2578
8.689E-8,0.2578
8.69E-8,0.2578
8.69E-8,0.2578
8.69E-8,0.2578
8.692E-8,0.2578
8.694E-8,0.2578
8.697E-8,0.2578
8.700E-8,0.2578
8.700E-8,0.2578
8.700E-8,0.2578
8.700E-8,0.2578
8.700E-8,0.2578
8.700E-8,0.2578
8.701E-8,0.2578
8.701E-8,0.2578
8.702E-8,0.2578
8.704E-8,0.2578
8.704E-8,0.2578
8.704E-8,0.2578
8.704E-8,0.2578
8.704E-8,0.2578
8.705E-8,0.2578
8.706E-8,0.2578
8.708E-8,0.2578
8.711E-8,0.2578
8.714E-8,0.2578
8.714E-8,0.2578
8.714E-8,0.2578
8.714E-8,0.2578
8.714E-8,0.2578
8.715E-8,0.2578
8.715E-8,0.2598
8.715E-8,0.2621
8.716E-8,0.2621
8.717E-8,0.2621
8.718E-8,0.2621
8.718E-8,0.2621
8.718E-8,0.2621
8.718E-8,0.2621
8.718E-8,0.2621
8.719E-8,0.2621
8.72E-8,0.2621
8.722E-8,0.2621
8.726E-8,0.2621
8.729E-8,0.2621
8.729E-8,0.2621
8.729E-8,0.2621
8.729E-8,0.2621
8.729E-8,0.2621
8.729E-8,0.2621
8.729E-8,0.2621
8.73E-8,0.2621
8.731E-8,0.2621
8.732E-8,0.2621
8.732E-8,0.2621
8.732E-8,0.2621
8.732E-8,0.2621
8.733E-8,0.2621
8.733E-8,0.2621
8.734E-8,0.2621
8.737E-8,0.2621
8.74E-8,0.2621
8.743E-8,0.2621
8.743E-8,0.2621
8.743E-8,0.2621
8.743E-8,0.2621
8.743E-8,0.2621
8.743E-8,0.2621
8.743E-8,0.2621
8.744E-8,0.2621
8.745E-8,0.2621
8.746E-8,0.2621
8.747E-8,0.2621
8.747E-8,0.2621
8.747E-8,0.2621
8.747E-8,0.2621
8.748E-8,0.2621
8.749E-8,0.2621
8.751E-8,0.2621
8.754E-8,0.2621
8.757E-8,0.2621
8.757E-8,0.2621
8.757E-8,0.2621
8.757E-8,0.2621
8.757E-8,0.2621
8.757E-8,0.2621
8.758E-8,0.2621
8.758E-8,0.2621
8.759E-8,0.2621
8.761E-8,0.2621
8.761E-8,0.2621
8.761E-8,0.2621
8.761E-8,0.2621
8.761E-8,0.2621
8.762E-8,0.2621
8.763E-8,0.2621
8.765E-8,0.2621
8.768E-8,0.2621
8.771E-8,0.2621
8.771E-8,0.2621
8.771E-8,0.2621
8.771E-8,0.2621
8.772E-8,0.2621
8.772E-8,0.2621
8.772E-8,0.2621
8.773E-8,0.2621
8.774E-8,0.2621
8.775E-8,0.2621
8.775E-8,0.2621
8.775E-8,0.2621
8.775E-8,0.2621
8.776E-8,0.2621
8.776E-8,0.2621
8.777E-8,0.2621
8.78E-8,0.2621
8.783E-8,0.2621
8.786E-8,0.2621
8.786E-8,0.2621
8.786E-8,0.2621
8.786E-8,0.2621
8.786E-8,0.2621
8.786E-8,0.2621
8.786E-8,0.2621
8.787E-8,0.2621
8.788E-8,0.2621
8.789E-8,0.2621
8.789E-8,0.2621
8.789E-8,0.2621
8.790E-8,0.2621
8.790E-8,0.2621
8.790E-8,0.2621
8.792E-8,0.2621
8.794E-8,0.2621
8.797E-8,0.2621
8.8E-8,0.2621
8.8E-8,0.2621
8.8E-8,0.2621
8.8E-8,0.2621
8.8E-8,0.2621
8.8E-8,0.2621
8.801E-8,0.2621
8.801E-8,0.2621
8.802E-8,0.2621
8.804E-8,0.2621
8.804E-8,0.2621
8.804E-8,0.2621
8.804E-8,0.2621
8.804E-8,0.2621
8.805E-8,0.2621
8.806E-8,0.2621
8.808E-8,0.2621
8.811E-8,0.2621
8.814E-8,0.2621
8.814E-8,0.2621
8.814E-8,0.2621
8.814E-8,0.2621
8.814E-8,0.2621
8.815E-8,0.2621
8.815E-8,0.2621
8.815E-8,0.2621
8.817E-8,0.2621
8.818E-8,0.2621
8.818E-8,0.2621
8.818E-8,0.2621
8.818E-8,0.2621
8.818E-8,0.2621
8.819E-8,0.2621
