"time (s)","wave_55()"
2.757E-7,0.8207
2.757E-7,0.8207
2.757E-7,0.8207
2.757E-7,0.8207
2.757E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.758E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.759E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.760E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.761E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.762E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.763E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.764E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.765E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.766E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.767E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.768E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.769E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.77E-7,0.8207
2.771E-7,0.8207
2.771E-7,0.8207
2.771E-7,0.8207
2.771E-7,0.8207
2.771E-7,0.8207
2.771E-7,0.8207
2.771E-7,0.8207
2.771E-7,0.8217
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8229
2.771E-7,0.8238
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.772E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.773E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.774E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.775E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.776E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.777E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.778E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.779E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.780E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.781E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.782E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.783E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.784E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8250
2.785E-7,0.8260
2.785E-7,0.8271
2.785E-7,0.8271
2.785E-7,0.8271
2.785E-7,0.8271
2.785E-7,0.8271
2.785E-7,0.8271
2.785E-7,0.8271
2.785E-7,0.8271
2.785E-7,0.8271
2.786E-7,0.8271
2.786E-7,0.8271
2.786E-7,0.8271
2.786E-7,0.8271
2.786E-7,0.8271
2.786E-7,0.8271
2.786E-7,0.8271
2.786E-7,0.8281
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.786E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.787E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.788E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.789E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.79E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.791E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.792E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.793E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.794E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.795E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.796E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.797E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.798E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8293
2.799E-7,0.8303
2.799E-7,0.8314
2.799E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8314
2.800E-7,0.8324
2.800E-7,0.8336
2.800E-7,0.8336
2.800E-7,0.8336
2.800E-7,0.8336
2.800E-7,0.8336
2.800E-7,0.8336
2.800E-7,0.8336
2.800E-7,0.8336
2.800E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
2.801E-7,0.8336
